Property_ID,Micro_Market,Project_Name,Developer_Name,Unit_Size_Sqft,Configuration,Ticket_Price_Cr,Transaction_Type,Buyer_Type,Purchase_Quarter,Connectivity_Score,Amenity_Score,Possession_Status,Sales_Channel,NRI_Buyer,Locality_Infra_Score,Avg_Traffic_Time_Min,Buyer_Comments,Price_per_Sqft,Quarter_Number,Booking_Flag,Booking_Conversion_Helper
PROP010575,RAJAJINAGAR,Project_74,Embassy,4760.0,5BHK+,12.24515531,Primary,CXO,2023-12-31,8.677577967,9.338314186,Launch,Direct,no,7.252351755,21,Underpriced for location.,25725.11619747899,4,1,1
PROP010576,WHITEFIELD,Project_75,Embassy,6081.0,5BHK+,5.647955162,Primary,CXO,2024-06-30,8.677137099,6.711761711,Launch,Broker,yes,7.242478271,38,data_not_given,9287.872326919914,2,1,1
PROP010577,YELAHANKA,Project_76,Total Environment,6010.0,5BHK+,14.76703993,Secondary,CXO,2023-09-30,6.352943068,9.98936719,Under construction,NRI Desk,no,9.530115133,65,data_not_given,24570.781913477535,3,0,1
PROP010578,HEBBAL,Project_77,L&T Realty,7316.0,5BHK+,15.67917706,Primary,CXO,2023-09-30,4.978070786,8.836072608,Launch,Online,yes,8.083923133,83,data_not_given,21431.351913613995,3,1,1
PROP010579,MG ROAD,Project_78,L&T Realty,4343.0,5BHK+,12.49769477,Primary,HNI,2023-06-30,8.794384907,6.822570169,Launch,NRI Desk,yes,5.920987444,51,Great value for money.,28776.640041446004,2,1,1
PROP010580,HEBBAL,Project_79,Puravankara,7598.0,3BHK,5.96,Primary,CXO,2023-12-31,5.130577014,5.007956114,Launch,NRI Desk,yes,9.222322985,35,Too far from my office.,7844.169518294288,4,1,1
PROP010581,SARJAPUR ROAD,Project_80,Embassy,5554.0,3BHK,9.112670916,Primary,Startup Founder,2024-03-31,6.311934292,5.943026323,Under construction,Online,yes,5.479132929,28,Will buy after possession.,16407.40172128196,1,1,1
PROP010582,HENNUR ROAD,Project_81,RMZ,8117.0,4BHK,12.58011232,Primary,CXO,2024-03-31,7.997577978,7.67816669,Under construction,Online,yes,5.6255361,19,Great view from 15th floor.,15498.475200197117,1,1,1
PROP010583,WHITEFIELD,Project_82,Godrej,4297.0,3BHK,18.06931319,Secondary,Other,2023-12-31,4.868606471,7.524567302,Launch,Broker,yes,7.067107823,53,data_not_given,42050.996485920405,4,0,1
PROP010584,HENNUR ROAD,Project_83,Tata Housing,6028.0,5BHK+,9.74168208,Primary,CXO,2023-06-30,5.117672193,7.499766492,Under construction,NRI Desk,yes,5.15929139,58,data_not_given,16160.7201061712,2,1,1
PROP010585,WHITEFIELD,Project_84,SNN Raj,6164.0,5BHK+,10.10543401,Primary,Other,2024-06-30,5.923044787,9.72754866,Launch,NRI Desk,no,9.124166816,55,Excellent location!,16394.279704737182,2,1,1
PROP010586,HEBBAL,Project_85,Embassy,6400.0,4BHK,13.19346109,Secondary,CXO,2025-03-31,5.979790447,7.191732973,Ready to move,Direct,no,8.198725229,42,Loved the amenities!,20614.782953125,1,0,1
PROP010587,KANAKAPURA ROAD,Project_86,Godrej,5996.5,3BHK,15.17323597,Primary,Startup Founder,2025-03-31,4.436721266,5.298721704,Launch,Direct,no,6.067672636,96,data_not_given,25303.486984074047,1,1,1
PROP010588,HEBBAL,Project_87,Puravankara,8325.0,3BHK,10.16110489,Primary,Startup Founder,2025-03-31,5.481042223,6.940560189,Ready to move,Direct,yes,8.380689415,46,Excellent location!,12205.5313993994,1,1,1
PROP010589,WHITEFIELD,Project_88,Embassy,6474.0,4BHK,17.04658974,Secondary,HNI,2025-03-31,6.055291157,7.499766492,Launch,Direct,yes,6.870322544,21,Will buy after possession.,26330.846061167747,1,0,1
PROP010590,JP NAGAR,Project_89,Sobha,3520.0,5BHK+,11.14436305,Primary,NRI,2023-12-31,9.597580489,7.499766492,Launch,Direct,no,6.414835495,64,Will buy after possession.,31660.12230113637,4,1,1
PROP010591,KANAKAPURA ROAD,Project_90,Tata Housing,3337.0,4BHK,12.40880614,Primary,CXO,2024-06-30,8.608658628,6.948108057,Launch,Direct,no,9.396608279,106,data_not_given,37185.51435421037,2,1,1
PROP010592,HENNUR ROAD,Project_91,RMZ,6745.0,3BHK,13.66,Secondary,CXO,2024-09-30,9.051064176,8.000958242,Ready to move,NRI Desk,yes,6.468002092,32,Too far from my office.,20252.038547071905,3,0,1
PROP010593,BELLARY ROAD,Project_92,Tata Housing,8513.0,4BHK,13.9788743,Secondary,Other,2024-06-30,8.032792801,5.874227349,Launch,NRI Desk,no,9.858944953,80,Great value for money.,16420.62058028897,2,0,1
PROP010594,INDIRANAGAR,Project_93,RMZ,5596.0,4BHK,9.979806872,Secondary,Startup Founder,2023-12-31,7.315462372,6.862572116,Launch,Online,no,6.406215399,41,Too far from my office.,17833.82214438885,4,0,1
PROP010595,BANNERGHATTA ROAD,Project_94,Embassy,4055.0,4BHK,17.01569742,Primary,Startup Founder,2023-09-30,5.763936532,8.180401815,Under construction,Online,yes,9.142712502,68,Excellent location!,41962.26244143033,3,1,1
PROP010596,YELAHANKA,Project_95,RMZ,5157.0,5BHK+,12.719069067561703,Secondary,Other,2025-03-31,4.098503458,6.166784987,Launch,NRI Desk,no,6.780601015,103,Great view from 15th floor.,24663.698017377745,1,0,1
PROP010597,JAYANAGAR,Project_96,SNN Raj,4255.0,5BHK+,9.064548952,Secondary,NRI,2024-12-31,5.44002239,8.28566604,Under construction,Direct,yes,6.582372017,74,Connectivity is poor.,21303.287783783788,4,0,1
PROP010598,KORAMANGALA,Project_97,RMZ,8701.0,5BHK+,10.5957179,Secondary,HNI,2024-06-30,5.61046116,8.054199707,Launch,Broker,no,9.56725128,91,Loved the amenities!,12177.586369382829,2,0,1
PROP010599,BELLARY ROAD,Project_98,Embassy,6730.0,4BHK,11.11393964,Primary,CXO,2023-09-30,5.633818817,5.065002574,Under construction,Direct,no,9.651709842,93,data_not_given,16514.026210995544,3,1,1
PROP010600,RAJAJINAGAR,Project_99,RMZ,5816.0,5BHK+,13.51,Secondary,HNI,2024-12-31,5.214237996,5.897558573,Ready to move,Broker,yes,6.771361523,104,Great value for money.,23229.023383768912,4,0,1
PROP010601,INDIRANAGAR,Project_100,Total Environment,8483.0,3BHK,7.06,Secondary,NRI,2024-06-30,4.426137595,9.262726962,Under construction,Online,no,6.135086285,78,data_not_given,8322.52740775669,2,0,1
PROP010602,DOMLUR,Project_101,Total Environment,6007.0,4BHK,13.51500505,Secondary,Startup Founder,2023-09-30,5.362668126,9.406953711,Ready to move,Broker,no,9.7818237,108,Great value for money.,22498.759863492593,3,0,1
PROP010603,HEBBAL,Project_102,L&T Realty,5996.5,3BHK,10.62502116,Primary,Other,2024-09-30,8.211071605,8.030358928,Launch,Direct,yes,5.507274537,68,Agent was not responsive.,17718.70451096473,3,1,1
PROP010604,BANNERGHATTA ROAD,Project_103,Puravankara,8411.0,5BHK+,10.02209522,Secondary,Other,2024-03-31,7.972340528,6.638851605,Launch,Online,no,7.908665296,32,Agent was not responsive.,11915.462156699561,1,0,1
PROP010605,HENNUR ROAD,Project_104,Prestige,6280.0,4BHK,13.42,Primary,NRI,2024-03-31,7.44614956,7.499766492,Launch,Direct,yes,7.409488385,32,Great view from 15th floor.,21369.426751592357,1,1,1
PROP010606,YELAHANKA,Project_105,Total Environment,3568.0,4BHK,11.48,Primary,Startup Founder,2023-09-30,9.43452854,7.445294203,Ready to move,Online,yes,8.924561967,40,Agent was not responsive.,32174.887892376682,3,1,1
PROP010607,HEBBAL,Project_106,Embassy,8131.0,4BHK,12.719069067561703,Secondary,CXO,2024-06-30,5.314991028,5.065391606,Under construction,Online,yes,8.338126873,86,Excellent location!,15642.687329432669,2,0,1
PROP010608,HENNUR ROAD,Project_107,RMZ,4142.0,3BHK,14.64531907,Secondary,NRI,2023-06-30,5.969518114,9.303511619,Under construction,NRI Desk,no,5.540874961,50,Great view from 15th floor.,35358.08563495895,2,0,1
PROP010609,BANNERGHATTA ROAD,Project_108,Prestige,3909.0,4BHK,15.93,Secondary,CXO,2025-03-31,5.36011646,7.944859064,Ready to move,Online,no,6.708962884,27,Will buy after possession.,40752.11051419801,1,0,1
PROP010610,KORAMANGALA,Project_109,RMZ,6152.0,5BHK+,7.668886346,Secondary,NRI,2023-12-31,4.537399577,5.898947555,Under construction,Direct,no,5.445895655,62,Great value for money.,12465.680016254875,4,0,1
PROP010611,HEBBAL,Project_110,Total Environment,4096.0,4BHK,12.719069067561703,Primary,HNI,2024-03-31,8.039785258,6.035743837,Under construction,NRI Desk,no,9.640668142,110,Great view from 15th floor.,31052.414715726813,1,1,1
PROP010612,INDIRANAGAR,Project_111,Total Environment,6972.0,5BHK+,10.61,Secondary,HNI,2023-09-30,5.424618822,7.499766492,Under construction,Broker,yes,6.61635272,118,Underpriced for location.,15218.014916810098,3,0,1
PROP010613,JP NAGAR,Project_112,Sobha,5669.0,5BHK+,15.02,Secondary,HNI,2023-09-30,7.523277769,6.410872708,Ready to move,Broker,yes,6.87817674,63,Loved the amenities!,26494.972658317165,3,0,1
PROP010614,MG ROAD,Project_113,Prestige,5996.5,3BHK,9.71506095,Primary,CXO,2024-09-30,8.487182814,9.052123901,Launch,NRI Desk,yes,9.040847589,24,Agent was not responsive.,16201.218961060618,3,1,1
PROP010615,JP NAGAR,Project_114,Total Environment,4451.0,4BHK,7.76741343,Secondary,Startup Founder,2024-09-30,5.863999018,7.499766492,Ready to move,Online,yes,9.575947646,87,data_not_given,17450.9400808807,3,0,1
PROP010616,BELLARY ROAD,Project_115,SNN Raj,7308.0,3BHK,12.719069067561703,Primary,NRI,2024-03-31,8.3658644,5.460066241,Ready to move,Broker,yes,8.575159151,116,Agent was not responsive.,17404.309068913113,1,1,1
PROP010617,JAYANAGAR,Project_116,Embassy,8005.0,5BHK+,12.719069067561703,Primary,Other,2025-03-31,8.174952404,5.381271359,Ready to move,Direct,no,7.038002511,37,Great value for money.,15888.905768346911,1,1,1
PROP010618,KANAKAPURA ROAD,Project_117,Tata Housing,5996.5,3BHK,7.842294612,Secondary,HNI,2025-03-31,8.892019931,8.55767716,Under construction,Online,no,7.689379866,92,Loved the amenities!,13078.119923288587,1,0,1
PROP010619,HEBBAL,Project_118,Total Environment,8976.0,5BHK+,13.23993807,Primary,Other,2024-09-30,9.276177927,6.801720431,Under construction,Broker,yes,6.334960758,20,data_not_given,14750.376637700534,3,1,1
PROP010620,SARJAPUR ROAD,Project_119,RMZ,8668.0,3BHK,12.719069067561703,Primary,Startup Founder,2024-03-31,7.798689878,5.081908107,Launch,Online,no,5.311149295,33,Underpriced for location.,14673.591448502195,1,1,1
PROP010621,JP NAGAR,Project_120,Embassy,6337.0,3BHK,12.719069067561703,Secondary,NRI,2024-12-31,5.289599025,8.216254039,Under construction,Broker,yes,5.542031577,40,Great view from 15th floor.,20071.120510591292,4,0,1
PROP010622,KORAMANGALA,Project_121,Godrej,7092.0,3BHK,11.09294464,Primary,HNI,2024-03-31,9.510272707,8.171311591,Under construction,Online,no,7.119430786,59,data_not_given,15641.489904117316,1,1,1
PROP010623,WHITEFIELD,Project_122,L&T Realty,5900.0,4BHK,7.774257965,Secondary,Other,2024-03-31,8.507537539,9.781748433,Launch,Online,yes,8.936723962,26,data_not_given,13176.708415254237,1,0,1
PROP010624,MG ROAD,Project_123,Puravankara,8903.0,3BHK,8.268745012,Primary,HNI,2023-12-31,6.080319256,9.69910806,Launch,Direct,yes,9.668486148,55,Great value for money.,9287.594082893407,4,1,1
PROP010625,BELLARY ROAD,Project_124,L&T Realty,6010.0,5BHK+,9.928064573,Primary,HNI,2023-06-30,6.28978052,7.140211882,Ready to move,NRI Desk,no,8.357686377,63,Underpriced for location.,16519.24221797005,2,1,1
PROP010626,ELECTRONIC CITY,Project_125,Puravankara,6071.0,4BHK,14.26,Primary,HNI,2024-06-30,4.518677077,5.702720147,Under construction,Direct,yes,5.580672384,98,Connectivity is poor.,23488.71685060122,2,1,1
PROP010627,YELAHANKA,Project_126,Puravankara,6871.0,4BHK,8.865308017,Secondary,CXO,2025-03-31,7.412499815,9.762670095,Launch,Online,no,8.425920455,55,Will buy after possession.,12902.500388589726,1,0,1
PROP010628,HENNUR ROAD,Project_127,Brigade,7349.0,4BHK,11.47384128,Primary,HNI,2023-09-30,6.260643092,9.799501224,Launch,NRI Desk,no,7.577200771,116,Will buy after possession.,15612.792597632331,3,1,1
PROP010629,SARJAPUR ROAD,Project_128,SNN Raj,8299.0,4BHK,9.89,Secondary,HNI,2024-03-31,7.299266221,6.185769797,Launch,Direct,no,5.075156613,41,Great view from 15th floor.,11917.098445595855,1,0,1
PROP010630,INDIRANAGAR,Project_129,SNN Raj,6007.0,4BHK,12.719069067561703,Primary,CXO,2024-03-31,8.370779519,9.24085612,Launch,Online,no,9.675189017,81,Connectivity is poor.,21173.745742569838,1,1,1
PROP010631,INDIRANAGAR,Project_130,Total Environment,5335.0,5BHK+,17.80454061,Secondary,NRI,2024-12-31,4.597038916,6.316056601,Ready to move,Direct,no,8.462823603,69,data_not_given,33373.084554826615,4,0,1
PROP010632,JAYANAGAR,Project_131,Embassy,4974.0,5BHK+,9.219246521,Secondary,NRI,2024-09-30,7.544220037,8.352059779,Ready to move,NRI Desk,no,8.116758804,61,data_not_given,18534.874388821874,3,0,1
PROP010633,JAYANAGAR,Project_132,Total Environment,7019.0,5BHK+,16.44204465,Secondary,CXO,2025-03-31,6.570726783,6.393605792,Ready to move,NRI Desk,no,5.65655454,45,Great view from 15th floor.,23425.052927767487,1,0,1
PROP010634,KANAKAPURA ROAD,Project_133,L&T Realty,4986.0,5BHK+,15.13728318,Secondary,Other,2025-03-31,7.835375367,7.004011768,Launch,NRI Desk,yes,5.850835095,105,Agent was not responsive.,30359.573164861617,1,0,1
PROP010635,MG ROAD,Project_134,SNN Raj,7783.0,4BHK,9.553850525,Primary,Other,2023-12-31,7.208860261,7.838559006,Ready to move,NRI Desk,yes,7.133530872,60,Loved the amenities!,12275.280129770012,4,1,1
PROP010636,WHITEFIELD,Project_135,Embassy,6748.0,3BHK,18.58,Primary,HNI,2023-09-30,6.529902842,9.076048674,Under construction,NRI Desk,yes,5.905763184,54,Great view from 15th floor.,27534.08417308832,3,1,1
PROP010637,YELAHANKA,Project_136,L&T Realty,8232.0,5BHK+,8.71,Primary,NRI,2025-03-31,8.009639396,9.190549166,Ready to move,Direct,no,9.066269485,35,Connectivity is poor.,10580.66083576288,1,1,1
PROP010638,WHITEFIELD,Project_137,L&T Realty,6007.0,4BHK,12.719069067561703,Primary,HNI,2024-03-31,8.329345424,7.167804274,Launch,Online,yes,7.32805392,52,data_not_given,21173.745742569838,1,1,1
PROP010639,DOMLUR,Project_138,RMZ,7219.0,4BHK,17.94,Secondary,HNI,2025-03-31,8.558047549,9.872682359,Under construction,Direct,no,6.841336525,18,Great view from 15th floor.,24851.087408228286,1,0,1
PROP010640,BELLARY ROAD,Project_139,Embassy,8161.0,4BHK,12.32,Secondary,Other,2024-03-31,4.984326228,5.672926596,Launch,Direct,no,7.249264969,56,Great value for money.,15096.189192500919,1,0,1
PROP010641,JAYANAGAR,Project_140,Godrej,3447.0,3BHK,11.63726945,Primary,CXO,2024-09-30,6.153717859,7.4374598,Under construction,NRI Desk,no,6.866735035,42,Will buy after possession.,33760.572816942265,3,1,1
PROP010642,KANAKAPURA ROAD,Project_141,Puravankara,8596.0,3BHK,12.719069067561703,Primary,HNI,2023-09-30,4.790625495,8.618548321,Launch,NRI Desk,yes,7.451040499,16,data_not_given,14796.4972866004,3,1,1
PROP010643,BANNERGHATTA ROAD,Project_142,Godrej,7539.0,5BHK+,12.6209037,Secondary,CXO,2025-03-31,9.155398435,9.809650174,Under construction,Broker,no,6.256087157,78,Connectivity is poor.,16740.81933943494,1,0,1
PROP010644,RAJAJINAGAR,Project_143,L&T Realty,5351.0,4BHK,13.4911019,Primary,Other,2024-09-30,5.557921936,5.804154813,Launch,Direct,no,6.377503518,25,Connectivity is poor.,25212.300317697627,3,1,1
PROP010645,ELECTRONIC CITY,Project_144,Prestige,4661.0,5BHK+,12.84107064,Secondary,Startup Founder,2024-12-31,6.647315237,5.489476036,Under construction,NRI Desk,yes,6.297421576,70,Loved the amenities!,27550.03355503111,4,0,1
PROP010646,HEBBAL,Project_145,Godrej,3672.0,3BHK,9.482923963,Secondary,Other,2023-09-30,4.482478781,8.209437951,Ready to move,Broker,yes,7.675930754,66,data_not_given,25824.956326252723,3,0,1
PROP010647,HEBBAL,Project_146,Tata Housing,4752.0,3BHK,9.9,Primary,HNI,2023-06-30,9.058193137,5.425674232,Ready to move,NRI Desk,yes,8.026951276,114,Agent was not responsive.,20833.333333333332,2,1,1
PROP010648,BANNERGHATTA ROAD,Project_147,RMZ,6247.0,4BHK,11.34898676,Secondary,Other,2025-03-31,9.968137907,6.458829993,Launch,NRI Desk,yes,5.901888553,47,Agent was not responsive.,18167.099023531297,1,0,1
PROP010649,RAJAJINAGAR,Project_148,RMZ,5945.0,5BHK+,18.29901618,Secondary,Startup Founder,2023-06-30,6.173933568,5.91402036,Launch,NRI Desk,no,9.053064313,49,Great value for money.,30780.51502102607,2,0,1
PROP010650,JP NAGAR,Project_149,SNN Raj,7484.0,5BHK+,12.719069067561703,Primary,Other,2023-09-30,8.118048284,9.419423564,Launch,Broker,no,5.683328562,116,Excellent location!,16995.014788297303,3,1,1
PROP010651,WHITEFIELD,Project_150,Sobha,8517.0,3BHK,6.540575592,Secondary,Other,2024-09-30,7.196561813,7.624977676,Ready to move,NRI Desk,yes,6.958983811,74,Excellent location!,7679.43594223318,3,0,1
PROP010652,RAJAJINAGAR,Project_151,L&T Realty,8005.0,5BHK+,11.25892807,Primary,Startup Founder,2024-09-30,5.763365938,9.357248395,Launch,Direct,no,7.984271652,61,Too far from my office.,14064.869544034978,3,1,1
PROP010653,KANAKAPURA ROAD,Project_152,Embassy,3998.0,5BHK+,18.0537367,Secondary,Other,2025-03-31,6.092795042,8.656428883,Launch,Direct,yes,6.033046668,80,Great value for money.,45156.92021010506,1,0,1
PROP010654,YELAHANKA,Project_153,Embassy,6858.0,5BHK+,10.85925751,Primary,Other,2024-12-31,4.981633769,8.51254917,Launch,Online,no,6.984972104,89,Great view from 15th floor.,15834.437897346166,4,1,1
PROP010655,RAJAJINAGAR,Project_154,RMZ,6407.0,3BHK,12.80884177,Secondary,HNI,2024-06-30,5.781435198,6.717707838,Launch,NRI Desk,yes,6.243402514,30,Will buy after possession.,19991.949071328236,2,0,1
PROP010656,KANAKAPURA ROAD,Project_155,Prestige,6444.0,4BHK,9.14,Secondary,NRI,2023-12-31,5.247001758,7.956565777,Under construction,Direct,no,5.588005184,27,data_not_given,14183.736809435133,4,0,1
PROP010657,BELLARY ROAD,Project_156,Godrej,5049.0,3BHK,9.363960697,Secondary,Other,2023-09-30,9.616856004,7.95424136,Under construction,NRI Desk,yes,6.95020851,67,Underpriced for location.,18546.168938403644,3,0,1
PROP010658,BANNERGHATTA ROAD,Project_157,Godrej,8112.0,3BHK,15.48870789,Secondary,CXO,2024-12-31,4.93931466,7.438551315,Under construction,Direct,no,6.379997157,30,Great view from 15th floor.,19093.57481508876,4,0,1
PROP010659,JAYANAGAR,Project_158,Total Environment,5882.0,5BHK+,12.719069067561703,Primary,Startup Founder,2024-06-30,4.395853399,7.499766492,Ready to move,Online,no,8.229192762,103,Connectivity is poor.,21623.71483774516,2,1,1
PROP010660,BANNERGHATTA ROAD,Project_159,L&T Realty,8096.0,4BHK,12.719069067561703,Primary,NRI,2025-03-31,4.27384966,5.421909726,Under construction,NRI Desk,yes,6.873788225,90,Great value for money.,15710.31258345072,1,1,1
PROP010661,SARJAPUR ROAD,Project_160,Embassy,5426.0,5BHK+,10.93193067,Primary,HNI,2024-03-31,9.421213459,5.509166383,Ready to move,Direct,no,9.722530165,25,Loved the amenities!,20147.31048654626,1,1,1
PROP010662,INDIRANAGAR,Project_161,L&T Realty,5059.0,5BHK+,14.85930443,Primary,HNI,2024-12-31,7.248745282,9.321862497,Under construction,Direct,no,5.670644769,51,Connectivity is poor.,29372.019035382487,4,1,1
PROP010663,INDIRANAGAR,Project_162,Total Environment,8939.0,3BHK,11.50711334,Primary,HNI,2024-06-30,5.70480852,9.762171645,Under construction,Broker,no,9.111983081,55,Excellent location!,12872.931356975054,2,1,1
PROP010664,MG ROAD,Project_163,Tata Housing,7303.0,3BHK,3.057778532,Secondary,NRI,2024-09-30,6.017570248,6.302772598,Ready to move,Direct,yes,8.77880516,27,Agent was not responsive.,4187.017023141175,3,0,1
PROP010665,BANNERGHATTA ROAD,Project_164,Puravankara,4937.0,4BHK,12.719069067561703,Primary,HNI,2023-06-30,5.449590681,9.31733837,Launch,Direct,yes,5.136621383,24,Agent was not responsive.,25762.748769620626,2,1,1
PROP010666,DOMLUR,Project_165,RMZ,7514.0,3BHK,13.02,Secondary,NRI,2025-03-31,9.84366508,6.555846199,Launch,NRI Desk,no,7.668859698,49,Connectivity is poor.,17327.65504391802,1,0,1
PROP010667,WHITEFIELD,Project_166,Brigade,4079.0,4BHK,8.2,Primary,Other,2024-12-31,4.081474751,5.532363815,Under construction,Broker,yes,9.203508491,17,Connectivity is poor.,20102.966413336602,4,1,1
PROP010668,YELAHANKA,Project_167,Tata Housing,3073.0,3BHK,16.15720595,Secondary,Other,2024-06-30,4.326960577,5.711923216,Launch,Online,no,5.046515742,49,Underpriced for location.,52577.95623169542,2,0,1
PROP010669,SARJAPUR ROAD,Project_168,SNN Raj,5996.5,3BHK,11.18855474,Secondary,CXO,2024-09-30,8.078781049,7.499766492,Ready to move,Online,yes,6.066619479,71,Too far from my office.,18658.47534395064,3,0,1
PROP010670,ELECTRONIC CITY,Project_169,Tata Housing,5191.0,3BHK,10.2,Primary,Other,2024-03-31,4.692601854,9.698419303,Under construction,NRI Desk,yes,7.952495028,50,Underpriced for location.,19649.39318050472,1,1,1
PROP010671,SARJAPUR ROAD,Project_170,L&T Realty,3327.0,5BHK+,15.84886059,Secondary,Startup Founder,2023-09-30,5.450850586,7.010840721,Launch,Online,yes,5.467631571,67,data_not_given,47637.09224526601,3,0,1
PROP010672,JAYANAGAR,Project_171,Puravankara,7160.0,3BHK,10.29632529,Secondary,Startup Founder,2024-06-30,9.470138173,6.061501249,Launch,Broker,yes,6.132219069,112,Connectivity is poor.,14380.342583798883,2,0,1
